apm_id,application_acronym,enterprise_heritage,application_name,application_environment,competitively_sensitive,risk_tier,fqdn,server_designation,server_site,ip_address
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibuatw2q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.113
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm60p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.70
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigw5s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.167
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw2s.aetna.com,Not PCI related,Windsor-570 Pigeon Hill Data Ctr,167.69.66.218
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm18p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.225
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrw3s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.120.12
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibw9q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.24.54
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibm2q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.108.153
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw38p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.88
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiew2s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.168
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibuatw3q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.172
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm31p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.90
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigm6p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.2
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw33s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.113.165
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.104
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xiibw5d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.196
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibpbtew1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.41
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiwebw2300q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.62.79
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.156
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiew3s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.169
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xbawlrdmgrm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.8
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm41p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.105.106
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw55p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.131.13
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xiibm3d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.113
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xdspxw5q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.125.71
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigw4p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.181
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacercorw01p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.233.70
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm10p.aetna.com,Not PCI related,Middletown-Middle St Data Center,167.69.84.93
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw13s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.24.98
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacebeiem04p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.217.52
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm40p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.113.5
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibw5q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.124.109
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm3s.aetna.com,Not PCI related,Middletown-Middle St Data Center,167.69.110.191
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw42p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.120.249
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibuatm2q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.77
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw18p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.233
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.30.41
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm33s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.113.37
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw3s.aetna.com,Not PCI related,Windsor-570 Pigeon Hill Data Ctr,167.69.230.96
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw59p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.131.17
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacebdigm01p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.217.73
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm55p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.65
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm22p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.22.197
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigw9s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.213
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xmlcpedhm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.203
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiew52p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.233.67
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xiibw9d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.24.52
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibw4q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.171
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibm5q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.227
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiem1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.108
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacebeiem03p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.217.51
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xbawlrw1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.9
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw9s.aetna.com,Not PCI related,Windsor-570 Pigeon Hill Data Ctr,167.69.230.62
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacebdigw01p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.233.71
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm33p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.83
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm8p.aetna.com,Not PCI related,Windsor-570 Pigeon Hill Data Ctr,167.69.244.106
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigw6s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.210
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigw9p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.202
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrm2s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.105.6
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm37p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.87
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),TEST,No,Medium Risk,xbwldb2m1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.94
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibpbtem1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.40
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw14p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.124.132
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw9p.aetna.com,Not PCI related,Windsor-570 Pigeon Hill Data Ctr,167.69.85.92
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrdmgrw1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.120.149
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigw1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.143
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm36p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.86
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigw4s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.166
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrw1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.10
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscaw20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.125.158
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw61p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.131.19
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigw7s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.211
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigm5s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.144
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xacereiew1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.127
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiem5s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.216
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw30p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.89
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xmlcpedhm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.16.253
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiew6s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.216
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.158
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiew1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.145
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw14s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.231
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibm3q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.114
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw56p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.131.14
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),TEST,No,Medium Risk,xbwldb2m1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.179
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xacerdigm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.103
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigm9s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.214
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xbawlrw2d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.227
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem52p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.217.65
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscom30p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.171
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm12p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.13
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscam21p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.164
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw17s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.94
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm26p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.191
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm61p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.71
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigw1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.125
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiew7p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.210
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xbawlrm2d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.220.8
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xbawlrm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.10
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw6s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.176
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigw5p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.182
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiwebm2300s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.56.173
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw7p.aetna.com,Not PCI related,Windsor-570 Pigeon Hill Data Ctr,167.69.246.69
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscam20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.163
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiew3p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.183
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw24s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.102
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm7p.aetna.com,Not PCI related,Windsor-570 Pigeon Hill Data Ctr,167.69.244.105
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xbawlrdmgrm2d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.9
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw32p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.82
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xiibuatm3q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.115
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw36p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.86
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xdmgrxsm30p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.167
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrdmgrw1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.7
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw23p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.30.198
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscow20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.125.160
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiem3s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.211.146
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw41p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.130.42
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm53p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.63
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacerdigw3s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.165
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm16s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.93
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm14s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.237
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscow30p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.125.162
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm54p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.64
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm31s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.109
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.22.76
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrm1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.220.6
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm4s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.17.7
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibw15s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.232
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw12p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.29.100
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw26p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.25.162
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscom20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.165
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibm13p.aetna.com,Not PCI Related,Middletown-Middle St Data Center,157.121.21.93
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xmlcpedhm1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.204
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscow31p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.125.163
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xiibm9s.aetna.com,Not PCI related,Middletown-Middle St Data Center,167.69.110.189
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscam30p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.109.169
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),STRESS,No,Medium Risk,xacereiew4s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.227.214
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),DEV,No,Medium Risk,xiibm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.108.154
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),QA,No,Medium Risk,xbawlrm1s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.104.86
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xwxscaw30p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.125.159
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xiibw53p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.131.11
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacereiem2p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.114.159
APM0005304,EIOfferings,AETNA,Enterprise Integrations - Offerings (Plan/ Product),PROD,No,Medium Risk,xacerdigm8p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.115.4
